season,round,race_name,circuit_id,date,driver_id,constructor_id,grid,position,position_text,points,laps,status
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,alonso,ferrari,3,1,1,25.0,49,Finished
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,massa,ferrari,2,2,2,18.0,49,Finished
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,hamilton,mclaren,4,3,3,15.0,49,Finished
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,vettel,red_bull,1,4,4,12.0,49,Finished
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,rosberg,mercedes,5,5,5,10.0,49,Finished
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,michael_schumacher,mercedes,7,6,6,8.0,49,Finished
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,button,mclaren,8,7,7,6.0,49,Finished
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,webber,red_bull,6,8,8,4.0,49,Finished
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,liuzzi,force_india,12,9,9,2.0,49,Finished
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,barrichello,williams,11,10,10,1.0,49,Finished
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,kubica,renault,9,11,11,0.0,49,Finished
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,sutil,force_india,10,12,12,0.0,49,Finished
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,alguersuari,toro_rosso,18,13,13,0.0,49,Finished
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,hulkenberg,williams,13,14,14,0.0,48,+1 Lap
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,kovalainen,lotus_racing,21,15,15,0.0,47,+2 Laps
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,buemi,toro_rosso,15,16,16,0.0,46,Electrical
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,trulli,lotus_racing,20,17,17,0.0,46,Hydraulics
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,rosa,sauber,14,18,R,0.0,28,Hydraulics
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,bruno_senna,hrt,23,19,R,0.0,17,Overheating
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,glock,virgin,19,20,R,0.0,16,Gearbox
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,petrov,renault,17,21,R,0.0,13,Suspension
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,kobayashi,sauber,16,22,R,0.0,11,Hydraulics
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,grassi,virgin,22,23,R,0.0,2,Hydraulics
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,chandhok,hrt,24,24,R,0.0,1,Accident
2010,2,Australian Grand Prix,albert_park,2010-03-28,button,mclaren,4,1,1,25.0,58,Finished
2010,2,Australian Grand Prix,albert_park,2010-03-28,kubica,renault,9,2,2,18.0,58,Finished
2010,2,Australian Grand Prix,albert_park,2010-03-28,massa,ferrari,5,3,3,15.0,58,Finished
2010,2,Australian Grand Prix,albert_park,2010-03-28,alonso,ferrari,3,4,4,12.0,58,Finished
2010,2,Australian Grand Prix,albert_park,2010-03-28,rosberg,mercedes,6,5,5,10.0,58,Finished
2010,2,Australian Grand Prix,albert_park,2010-03-28,hamilton,mclaren,11,6,6,8.0,58,Finished
2010,2,Australian Grand Prix,albert_park,2010-03-28,liuzzi,force_india,13,7,7,6.0,58,Finished
2010,2,Australian Grand Prix,albert_park,2010-03-28,barrichello,williams,8,8,8,4.0,58,Finished
2010,2,Australian Grand Prix,albert_park,2010-03-28,webber,red_bull,2,9,9,2.0,58,Finished
2010,2,Australian Grand Prix,albert_park,2010-03-28,michael_schumacher,mercedes,7,10,10,1.0,58,Finished
2010,2,Australian Grand Prix,albert_park,2010-03-28,alguersuari,toro_rosso,17,11,11,0.0,58,Finished
2010,2,Australian Grand Prix,albert_park,2010-03-28,rosa,sauber,14,12,12,0.0,58,Finished
2010,2,Australian Grand Prix,albert_park,2010-03-28,kovalainen,lotus_racing,19,13,13,0.0,56,+2 Laps
2010,2,Australian Grand Prix,albert_park,2010-03-28,chandhok,hrt,22,14,14,0.0,53,+5 Laps
2010,2,Australian Grand Prix,albert_park,2010-03-28,glock,virgin,23,15,R,0.0,41,Suspension
2010,2,Australian Grand Prix,albert_park,2010-03-28,grassi,virgin,24,16,R,0.0,26,Hydraulics
2010,2,Australian Grand Prix,albert_park,2010-03-28,vettel,red_bull,1,17,R,0.0,25,Wheel
2010,2,Australian Grand Prix,albert_park,2010-03-28,sutil,force_india,10,18,R,0.0,9,Engine
2010,2,Australian Grand Prix,albert_park,2010-03-28,petrov,renault,18,19,R,0.0,9,Spun off
2010,2,Australian Grand Prix,albert_park,2010-03-28,bruno_senna,hrt,21,20,R,0.0,4,Hydraulics
2010,2,Australian Grand Prix,albert_park,2010-03-28,buemi,toro_rosso,12,21,R,0.0,0,Collision
2010,2,Australian Grand Prix,albert_park,2010-03-28,hulkenberg,williams,15,22,R,0.0,0,Collision
2010,2,Australian Grand Prix,albert_park,2010-03-28,kobayashi,sauber,16,23,R,0.0,0,Collision
2010,2,Australian Grand Prix,albert_park,2010-03-28,trulli,lotus_racing,20,24,W,0.0,0,Hydraulics
2010,3,Malaysian Grand Prix,sepang,2010-04-04,vettel,red_bull,3,1,1,25.0,56,Finished
2010,3,Malaysian Grand Prix,sepang,2010-04-04,webber,red_bull,1,2,2,18.0,56,Finished
2010,3,Malaysian Grand Prix,sepang,2010-04-04,rosberg,mercedes,2,3,3,15.0,56,Finished
2010,3,Malaysian Grand Prix,sepang,2010-04-04,kubica,renault,6,4,4,12.0,56,Finished
2010,3,Malaysian Grand Prix,sepang,2010-04-04,sutil,force_india,4,5,5,10.0,56,Finished
2010,3,Malaysian Grand Prix,sepang,2010-04-04,hamilton,mclaren,20,6,6,8.0,56,Finished
2010,3,Malaysian Grand Prix,sepang,2010-04-04,massa,ferrari,21,7,7,6.0,56,Finished
2010,3,Malaysian Grand Prix,sepang,2010-04-04,button,mclaren,17,8,8,4.0,56,Finished
2010,3,Malaysian Grand Prix,sepang,2010-04-04,alguersuari,toro_rosso,14,9,9,2.0,56,Finished
2010,3,Malaysian Grand Prix,sepang,2010-04-04,hulkenberg,williams,5,10,10,1.0,56,Finished
2010,3,Malaysian Grand Prix,sepang,2010-04-04,buemi,toro_rosso,13,11,11,0.0,56,Finished
2010,3,Malaysian Grand Prix,sepang,2010-04-04,barrichello,williams,7,12,12,0.0,55,+1 Lap
2010,3,Malaysian Grand Prix,sepang,2010-04-04,alonso,ferrari,19,13,13,0.0,54,Engine
2010,3,Malaysian Grand Prix,sepang,2010-04-04,grassi,virgin,24,14,14,0.0,53,+3 Laps
2010,3,Malaysian Grand Prix,sepang,2010-04-04,chandhok,hrt,22,15,15,0.0,53,+3 Laps
2010,3,Malaysian Grand Prix,sepang,2010-04-04,bruno_senna,hrt,23,16,16,0.0,52,+4 Laps
2010,3,Malaysian Grand Prix,sepang,2010-04-04,trulli,lotus_racing,18,17,17,0.0,51,+5 Laps
2010,3,Malaysian Grand Prix,sepang,2010-04-04,kovalainen,lotus_racing,15,18,R,0.0,46,+10 Laps
2010,3,Malaysian Grand Prix,sepang,2010-04-04,petrov,renault,11,19,R,0.0,32,Gearbox
2010,3,Malaysian Grand Prix,sepang,2010-04-04,liuzzi,force_india,10,20,R,0.0,12,Throttle
2010,3,Malaysian Grand Prix,sepang,2010-04-04,michael_schumacher,mercedes,8,21,R,0.0,9,Wheel
2010,3,Malaysian Grand Prix,sepang,2010-04-04,kobayashi,sauber,9,22,R,0.0,8,Engine
2010,3,Malaysian Grand Prix,sepang,2010-04-04,glock,virgin,16,23,R,0.0,2,Spun off
2010,3,Malaysian Grand Prix,sepang,2010-04-04,rosa,sauber,12,24,W,0.0,0,Engine
2010,4,Chinese Grand Prix,shanghai,2010-04-18,button,mclaren,5,1,1,25.0,56,Finished
2010,4,Chinese Grand Prix,shanghai,2010-04-18,hamilton,mclaren,6,2,2,18.0,56,Finished
2010,4,Chinese Grand Prix,shanghai,2010-04-18,rosberg,mercedes,4,3,3,15.0,56,Finished
2010,4,Chinese Grand Prix,shanghai,2010-04-18,alonso,ferrari,3,4,4,12.0,56,Finished
2010,4,Chinese Grand Prix,shanghai,2010-04-18,kubica,renault,8,5,5,10.0,56,Finished
2010,4,Chinese Grand Prix,shanghai,2010-04-18,vettel,red_bull,1,6,6,8.0,56,Finished
2010,4,Chinese Grand Prix,shanghai,2010-04-18,petrov,renault,14,7,7,6.0,56,Finished
2010,4,Chinese Grand Prix,shanghai,2010-04-18,webber,red_bull,2,8,8,4.0,56,Finished
2010,4,Chinese Grand Prix,shanghai,2010-04-18,massa,ferrari,7,9,9,2.0,56,Finished
2010,4,Chinese Grand Prix,shanghai,2010-04-18,michael_schumacher,mercedes,9,10,10,1.0,56,Finished
2010,4,Chinese Grand Prix,shanghai,2010-04-18,sutil,force_india,10,11,11,0.0,56,Finished
2010,4,Chinese Grand Prix,shanghai,2010-04-18,barrichello,williams,11,12,12,0.0,56,Finished
2010,4,Chinese Grand Prix,shanghai,2010-04-18,alguersuari,toro_rosso,12,13,13,0.0,56,Finished
2010,4,Chinese Grand Prix,shanghai,2010-04-18,kovalainen,lotus_racing,21,14,14,0.0,55,+1 Lap
2010,4,Chinese Grand Prix,shanghai,2010-04-18,hulkenberg,williams,16,15,15,0.0,55,+1 Lap
2010,4,Chinese Grand Prix,shanghai,2010-04-18,bruno_senna,hrt,23,16,16,0.0,54,+2 Laps
2010,4,Chinese Grand Prix,shanghai,2010-04-18,chandhok,hrt,24,17,17,0.0,52,+4 Laps
2010,4,Chinese Grand Prix,shanghai,2010-04-18,trulli,lotus_racing,20,18,R,0.0,26,Hydraulics
2010,4,Chinese Grand Prix,shanghai,2010-04-18,grassi,virgin,22,19,R,0.0,8,Clutch
2010,4,Chinese Grand Prix,shanghai,2010-04-18,rosa,sauber,17,20,R,0.0,7,Technical
2010,4,Chinese Grand Prix,shanghai,2010-04-18,buemi,toro_rosso,13,21,R,0.0,0,Accident
2010,4,Chinese Grand Prix,shanghai,2010-04-18,kobayashi,sauber,15,22,R,0.0,0,Accident
2010,4,Chinese Grand Prix,shanghai,2010-04-18,liuzzi,force_india,18,23,R,0.0,0,Accident
2010,4,Chinese Grand Prix,shanghai,2010-04-18,glock,virgin,19,24,W,0.0,0,Engine
2010,5,Spanish Grand Prix,catalunya,2010-05-09,webber,red_bull,1,1,1,25.0,66,Finished
2010,5,Spanish Grand Prix,catalunya,2010-05-09,alonso,ferrari,4,2,2,18.0,66,Finished
2010,5,Spanish Grand Prix,catalunya,2010-05-09,vettel,red_bull,2,3,3,15.0,66,Finished
2010,5,Spanish Grand Prix,catalunya,2010-05-09,michael_schumacher,mercedes,6,4,4,12.0,66,Finished
2010,5,Spanish Grand Prix,catalunya,2010-05-09,button,mclaren,5,5,5,10.0,66,Finished
2010,5,Spanish Grand Prix,catalunya,2010-05-09,massa,ferrari,9,6,6,8.0,66,Finished
2010,5,Spanish Grand Prix,catalunya,2010-05-09,sutil,force_india,11,7,7,6.0,66,Finished
2010,5,Spanish Grand Prix,catalunya,2010-05-09,kubica,renault,7,8,8,4.0,66,Finished
2010,5,Spanish Grand Prix,catalunya,2010-05-09,barrichello,williams,17,9,9,2.0,65,+1 Lap
2010,5,Spanish Grand Prix,catalunya,2010-05-09,alguersuari,toro_rosso,15,10,10,1.0,65,+1 Lap
2010,5,Spanish Grand Prix,catalunya,2010-05-09,petrov,renault,19,11,11,0.0,65,+1 Lap
2010,5,Spanish Grand Prix,catalunya,2010-05-09,kobayashi,sauber,10,12,12,0.0,65,+1 Lap
2010,5,Spanish Grand Prix,catalunya,2010-05-09,rosberg,mercedes,8,13,13,0.0,65,+1 Lap
2010,5,Spanish Grand Prix,catalunya,2010-05-09,hamilton,mclaren,3,14,14,0.0,64,Puncture
2010,5,Spanish Grand Prix,catalunya,2010-05-09,liuzzi,force_india,16,15,15,0.0,64,Engine
2010,5,Spanish Grand Prix,catalunya,2010-05-09,hulkenberg,williams,13,16,16,0.0,64,+2 Laps
2010,5,Spanish Grand Prix,catalunya,2010-05-09,trulli,lotus_racing,18,17,17,0.0,63,+3 Laps
2010,5,Spanish Grand Prix,catalunya,2010-05-09,glock,virgin,22,18,18,0.0,63,+3 Laps
2010,5,Spanish Grand Prix,catalunya,2010-05-09,grassi,virgin,23,19,19,0.0,62,+4 Laps
2010,5,Spanish Grand Prix,catalunya,2010-05-09,buemi,toro_rosso,14,20,R,0.0,42,Hydraulics
2010,5,Spanish Grand Prix,catalunya,2010-05-09,chandhok,hrt,24,21,R,0.0,27,Suspension
2010,5,Spanish Grand Prix,catalunya,2010-05-09,rosa,sauber,12,22,R,0.0,18,Collision
2010,5,Spanish Grand Prix,catalunya,2010-05-09,bruno_senna,hrt,21,23,R,0.0,0,Accident
2010,5,Spanish Grand Prix,catalunya,2010-05-09,kovalainen,lotus_racing,20,24,W,0.0,0,Gearbox
2010,6,Monaco Grand Prix,monaco,2010-05-16,webber,red_bull,1,1,1,25.0,78,Finished
2010,6,Monaco Grand Prix,monaco,2010-05-16,vettel,red_bull,3,2,2,18.0,78,Finished
2010,6,Monaco Grand Prix,monaco,2010-05-16,kubica,renault,2,3,3,15.0,78,Finished
2010,6,Monaco Grand Prix,monaco,2010-05-16,massa,ferrari,4,4,4,12.0,78,Finished
2010,6,Monaco Grand Prix,monaco,2010-05-16,hamilton,mclaren,5,5,5,10.0,78,Finished
2010,6,Monaco Grand Prix,monaco,2010-05-16,alonso,ferrari,24,6,6,8.0,78,Finished
2010,6,Monaco Grand Prix,monaco,2010-05-16,rosberg,mercedes,6,7,7,6.0,78,Finished
2010,6,Monaco Grand Prix,monaco,2010-05-16,sutil,force_india,12,8,8,4.0,78,Finished
2010,6,Monaco Grand Prix,monaco,2010-05-16,liuzzi,force_india,10,9,9,2.0,78,Finished
2010,6,Monaco Grand Prix,monaco,2010-05-16,buemi,toro_rosso,13,10,10,1.0,78,Finished
2010,6,Monaco Grand Prix,monaco,2010-05-16,alguersuari,toro_rosso,17,11,11,0.0,78,Finished
2010,6,Monaco Grand Prix,monaco,2010-05-16,michael_schumacher,mercedes,7,12,12,0.0,78,Finished
2010,6,Monaco Grand Prix,monaco,2010-05-16,petrov,renault,14,13,13,0.0,73,Brakes
2010,6,Monaco Grand Prix,monaco,2010-05-16,chandhok,hrt,23,14,14,0.0,70,Collision
2010,6,Monaco Grand Prix,monaco,2010-05-16,trulli,lotus_racing,19,15,15,0.0,70,Collision
2010,6,Monaco Grand Prix,monaco,2010-05-16,kovalainen,lotus_racing,18,16,R,0.0,58,Steering
2010,6,Monaco Grand Prix,monaco,2010-05-16,bruno_senna,hrt,22,17,R,0.0,58,Hydraulics
2010,6,Monaco Grand Prix,monaco,2010-05-16,barrichello,williams,9,18,R,0.0,30,Suspension
2010,6,Monaco Grand Prix,monaco,2010-05-16,kobayashi,sauber,16,19,R,0.0,26,Gearbox
2010,6,Monaco Grand Prix,monaco,2010-05-16,grassi,virgin,21,20,R,0.0,25,Wheel
2010,6,Monaco Grand Prix,monaco,2010-05-16,glock,virgin,20,21,R,0.0,22,Track rod
2010,6,Monaco Grand Prix,monaco,2010-05-16,rosa,sauber,15,22,R,0.0,21,Hydraulics
2010,6,Monaco Grand Prix,monaco,2010-05-16,button,mclaren,8,23,R,0.0,2,Engine
2010,6,Monaco Grand Prix,monaco,2010-05-16,hulkenberg,williams,11,24,R,0.0,0,Front wing
2010,7,Turkish Grand Prix,istanbul,2010-05-30,hamilton,mclaren,2,1,1,25.0,58,Finished
2010,7,Turkish Grand Prix,istanbul,2010-05-30,button,mclaren,4,2,2,18.0,58,Finished
2010,7,Turkish Grand Prix,istanbul,2010-05-30,webber,red_bull,1,3,3,15.0,58,Finished
2010,7,Turkish Grand Prix,istanbul,2010-05-30,michael_schumacher,mercedes,5,4,4,12.0,58,Finished
2010,7,Turkish Grand Prix,istanbul,2010-05-30,rosberg,mercedes,6,5,5,10.0,58,Finished
2010,7,Turkish Grand Prix,istanbul,2010-05-30,kubica,renault,7,6,6,8.0,58,Finished
2010,7,Turkish Grand Prix,istanbul,2010-05-30,massa,ferrari,8,7,7,6.0,58,Finished
2010,7,Turkish Grand Prix,istanbul,2010-05-30,alonso,ferrari,12,8,8,4.0,58,Finished
2010,7,Turkish Grand Prix,istanbul,2010-05-30,sutil,force_india,11,9,9,2.0,58,Finished
2010,7,Turkish Grand Prix,istanbul,2010-05-30,kobayashi,sauber,10,10,10,1.0,58,Finished
2010,7,Turkish Grand Prix,istanbul,2010-05-30,rosa,sauber,13,11,11,0.0,58,Finished
2010,7,Turkish Grand Prix,istanbul,2010-05-30,alguersuari,toro_rosso,16,12,12,0.0,58,Finished
2010,7,Turkish Grand Prix,istanbul,2010-05-30,liuzzi,force_india,18,13,13,0.0,57,+1 Lap
2010,7,Turkish Grand Prix,istanbul,2010-05-30,barrichello,williams,15,14,14,0.0,57,+1 Lap
2010,7,Turkish Grand Prix,istanbul,2010-05-30,petrov,renault,9,15,15,0.0,57,+1 Lap
2010,7,Turkish Grand Prix,istanbul,2010-05-30,buemi,toro_rosso,14,16,16,0.0,57,+1 Lap
2010,7,Turkish Grand Prix,istanbul,2010-05-30,hulkenberg,williams,17,17,17,0.0,57,+1 Lap
2010,7,Turkish Grand Prix,istanbul,2010-05-30,glock,virgin,21,18,18,0.0,55,+3 Laps
2010,7,Turkish Grand Prix,istanbul,2010-05-30,grassi,virgin,23,19,19,0.0,55,+3 Laps
2010,7,Turkish Grand Prix,istanbul,2010-05-30,chandhok,hrt,24,20,20,0.0,52,Fuel pump
2010,7,Turkish Grand Prix,istanbul,2010-05-30,bruno_senna,hrt,22,21,R,0.0,46,Fuel pressure
2010,7,Turkish Grand Prix,istanbul,2010-05-30,vettel,red_bull,3,22,R,0.0,39,Collision
2010,7,Turkish Grand Prix,istanbul,2010-05-30,kovalainen,lotus_racing,20,23,R,0.0,33,Hydraulics
2010,7,Turkish Grand Prix,istanbul,2010-05-30,trulli,lotus_racing,19,24,R,0.0,32,Hydraulics
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,hamilton,mclaren,1,1,1,25.0,70,Finished
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,button,mclaren,4,2,2,18.0,70,Finished
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,alonso,ferrari,3,3,3,15.0,70,Finished
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,vettel,red_bull,2,4,4,12.0,70,Finished
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,webber,red_bull,7,5,5,10.0,70,Finished
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,rosberg,mercedes,10,6,6,8.0,70,Finished
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,kubica,renault,8,7,7,6.0,70,Finished
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,buemi,toro_rosso,15,8,8,4.0,69,+1 Lap
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,liuzzi,force_india,5,9,9,2.0,69,+1 Lap
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,sutil,force_india,9,10,10,1.0,69,+1 Lap
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,michael_schumacher,mercedes,13,11,11,0.0,69,+1 Lap
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,alguersuari,toro_rosso,16,12,12,0.0,69,+1 Lap
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,hulkenberg,williams,12,13,13,0.0,69,+1 Lap
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,barrichello,williams,11,14,14,0.0,69,+1 Lap
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,massa,ferrari,6,15,15,0.0,69,+1 Lap
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,kovalainen,lotus_racing,19,16,16,0.0,68,+2 Laps
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,petrov,renault,14,17,17,0.0,68,+2 Laps
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,chandhok,hrt,24,18,18,0.0,66,+4 Laps
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,grassi,virgin,23,19,19,0.0,65,+5 Laps
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,glock,virgin,21,20,R,0.0,55,Mechanical
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,trulli,lotus_racing,20,21,R,0.0,47,Brakes
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,rosa,sauber,17,22,R,0.0,31,Engine
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,bruno_senna,hrt,22,23,R,0.0,14,Hydraulics
2010,8,Canadian Grand Prix,villeneuve,2010-06-13,kobayashi,sauber,18,24,R,0.0,1,Accident
2010,9,European Grand Prix,valencia,2010-06-27,vettel,red_bull,1,1,1,25.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,hamilton,mclaren,3,2,2,18.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,button,mclaren,7,3,3,15.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,barrichello,williams,9,4,4,12.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,kubica,renault,6,5,5,10.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,sutil,force_india,13,6,6,8.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,kobayashi,sauber,18,7,7,6.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,alonso,ferrari,4,8,8,4.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,buemi,toro_rosso,11,9,9,2.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,rosberg,mercedes,12,10,10,1.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,massa,ferrari,5,11,11,0.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,rosa,sauber,16,12,12,0.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,alguersuari,toro_rosso,17,13,13,0.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,petrov,renault,10,14,14,0.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,michael_schumacher,mercedes,15,15,15,0.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,liuzzi,force_india,14,16,16,0.0,57,Finished
2010,9,European Grand Prix,valencia,2010-06-27,grassi,virgin,21,17,17,0.0,56,+1 Lap
2010,9,European Grand Prix,valencia,2010-06-27,chandhok,hrt,23,18,18,0.0,55,+2 Laps
2010,9,European Grand Prix,valencia,2010-06-27,glock,virgin,22,19,19,0.0,55,+2 Laps
2010,9,European Grand Prix,valencia,2010-06-27,bruno_senna,hrt,24,20,20,0.0,55,+2 Laps
2010,9,European Grand Prix,valencia,2010-06-27,trulli,lotus_racing,19,21,21,0.0,53,+4 Laps
2010,9,European Grand Prix,valencia,2010-06-27,hulkenberg,williams,8,22,R,0.0,49,Exhaust
2010,9,European Grand Prix,valencia,2010-06-27,kovalainen,lotus_racing,20,23,R,0.0,8,Collision
2010,9,European Grand Prix,valencia,2010-06-27,webber,red_bull,2,24,R,0.0,8,Collision
2010,10,British Grand Prix,silverstone,2010-07-11,webber,red_bull,2,1,1,25.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,hamilton,mclaren,4,2,2,18.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,rosberg,mercedes,5,3,3,15.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,button,mclaren,14,4,4,12.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,barrichello,williams,8,5,5,10.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,kobayashi,sauber,12,6,6,8.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,vettel,red_bull,1,7,7,6.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,sutil,force_india,11,8,8,4.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,michael_schumacher,mercedes,10,9,9,2.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,hulkenberg,williams,13,10,10,1.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,liuzzi,force_india,20,11,11,0.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,buemi,toro_rosso,16,12,12,0.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,petrov,renault,15,13,13,0.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,alonso,ferrari,3,14,14,0.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,massa,ferrari,7,15,15,0.0,52,Finished
2010,10,British Grand Prix,silverstone,2010-07-11,trulli,lotus_racing,21,16,16,0.0,51,+1 Lap
2010,10,British Grand Prix,silverstone,2010-07-11,kovalainen,lotus_racing,18,17,17,0.0,51,+1 Lap
2010,10,British Grand Prix,silverstone,2010-07-11,glock,virgin,19,18,18,0.0,50,+2 Laps
2010,10,British Grand Prix,silverstone,2010-07-11,chandhok,hrt,23,19,19,0.0,50,+2 Laps
2010,10,British Grand Prix,silverstone,2010-07-11,yamamoto,hrt,24,20,20,0.0,50,+2 Laps
2010,10,British Grand Prix,silverstone,2010-07-11,alguersuari,toro_rosso,17,21,R,0.0,44,Brakes
2010,10,British Grand Prix,silverstone,2010-07-11,rosa,sauber,9,22,R,0.0,29,Collision
2010,10,British Grand Prix,silverstone,2010-07-11,kubica,renault,6,23,R,0.0,19,Driveshaft
2010,10,British Grand Prix,silverstone,2010-07-11,grassi,virgin,22,24,R,0.0,9,Hydraulics
2010,11,German Grand Prix,hockenheimring,2010-07-25,alonso,ferrari,2,1,1,25.0,67,Finished
2010,11,German Grand Prix,hockenheimring,2010-07-25,massa,ferrari,3,2,2,18.0,67,Finished
2010,11,German Grand Prix,hockenheimring,2010-07-25,vettel,red_bull,1,3,3,15.0,67,Finished
2010,11,German Grand Prix,hockenheimring,2010-07-25,hamilton,mclaren,6,4,4,12.0,67,Finished
2010,11,German Grand Prix,hockenheimring,2010-07-25,button,mclaren,5,5,5,10.0,67,Finished
2010,11,German Grand Prix,hockenheimring,2010-07-25,webber,red_bull,4,6,6,8.0,67,Finished
2010,11,German Grand Prix,hockenheimring,2010-07-25,kubica,renault,7,7,7,6.0,66,+1 Lap
2010,11,German Grand Prix,hockenheimring,2010-07-25,rosberg,mercedes,9,8,8,4.0,66,+1 Lap
2010,11,German Grand Prix,hockenheimring,2010-07-25,michael_schumacher,mercedes,11,9,9,2.0,66,+1 Lap
2010,11,German Grand Prix,hockenheimring,2010-07-25,petrov,renault,13,10,10,1.0,66,+1 Lap
2010,11,German Grand Prix,hockenheimring,2010-07-25,kobayashi,sauber,12,11,11,0.0,66,+1 Lap
2010,11,German Grand Prix,hockenheimring,2010-07-25,barrichello,williams,8,12,12,0.0,66,+1 Lap
2010,11,German Grand Prix,hockenheimring,2010-07-25,hulkenberg,williams,10,13,13,0.0,66,+1 Lap
2010,11,German Grand Prix,hockenheimring,2010-07-25,rosa,sauber,14,14,14,0.0,66,+1 Lap
2010,11,German Grand Prix,hockenheimring,2010-07-25,alguersuari,toro_rosso,15,15,15,0.0,66,+1 Lap
2010,11,German Grand Prix,hockenheimring,2010-07-25,liuzzi,force_india,21,16,16,0.0,65,+2 Laps
2010,11,German Grand Prix,hockenheimring,2010-07-25,sutil,force_india,19,17,17,0.0,65,+2 Laps
2010,11,German Grand Prix,hockenheimring,2010-07-25,glock,virgin,23,18,18,0.0,64,+3 Laps
2010,11,German Grand Prix,hockenheimring,2010-07-25,bruno_senna,hrt,20,19,19,0.0,63,+4 Laps
