season,round,race_name,circuit_id,date,driver_id,constructor_id,grid,position,position_text,points,laps,status,is_podium,team_unified,rolling_form,season_points,team_form,circuit_history,teammate_delta,dnf_rate,grid_gain,career_races
2020,16,Sakhir Grand Prix,bahrain,2020-12-06,aitken,williams,17,16,16,0.0,87,Finished,0,williams,11.333333333333334,0.0,14.666666666666666,10.2,0.15447154471544716,0.16666666666666666,-0.02631578947368421,0
2019,1,Australian Grand Prix,albert_park,2019-03-17,albon,toro_rosso,13,14,14,0.0,57,+1 Lap,0,rb,11.333333333333334,0.0,12.666666666666666,10.2,0.15447154471544716,0.16666666666666666,-0.02631578947368421,0
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,albon,toro_rosso,12,9,9,2.0,57,Finished,0,rb,11.333333333333334,0.0,12.666666666666666,10.2,-4.0,0.0,-1.0,1
2019,3,Chinese Grand Prix,shanghai,2019-04-14,albon,toro_rosso,20,10,10,1.0,55,+1 Lap,0,rb,11.333333333333334,2.0,12.166666666666666,10.2,-0.5,0.0,1.0,2
2019,4,Azerbaijan Grand Prix,baku,2019-04-28,albon,toro_rosso,11,11,11,0.0,50,+1 Lap,0,rb,11.0,3.0,12.333333333333334,10.2,2.6666666666666665,0.0,4.0,3
2019,5,Spanish Grand Prix,catalunya,2019-05-12,albon,toro_rosso,11,11,11,0.0,66,Finished,0,rb,10.0,3.0,13.333333333333334,10.2,4.0,0.0,3.0,4
2019,6,Monaco Grand Prix,monaco,2019-05-26,albon,toro_rosso,10,8,8,4.0,78,Finished,0,rb,10.666666666666666,3.0,13.166666666666666,10.2,2.8,0.0,2.4,5
2019,7,Canadian Grand Prix,villeneuve,2019-06-09,albon,toro_rosso,13,19,R,0.0,59,Collision damage,0,rb,10.0,7.0,10.833333333333334,10.2,2.1666666666666665,0.0,2.3333333333333335,6
2019,8,French Grand Prix,ricard,2019-06-23,albon,toro_rosso,11,15,15,0.0,52,+1 Lap,0,rb,12.666666666666666,7.0,10.666666666666666,10.2,0.5714285714285714,0.14285714285714285,1.1428571428571428,7
2019,9,Austrian Grand Prix,red_bull_ring,2019-06-30,albon,toro_rosso,18,15,15,0.0,70,+1 Lap,0,rb,14.0,7.0,12.166666666666666,10.2,0.375,0.125,0.5,8
2019,10,British Grand Prix,silverstone,2019-07-14,albon,toro_rosso,9,12,12,0.0,52,Finished,0,rb,16.333333333333332,7.0,15.0,10.2,0.5555555555555556,0.1111111111111111,0.7777777777777778,9
2019,11,German Grand Prix,hockenheimring,2019-07-28,albon,toro_rosso,16,6,6,8.0,64,Finished,0,rb,14.0,7.0,13.666666666666666,10.2,0.2,0.1,0.4,10
2019,12,Hungarian Grand Prix,hungaroring,2019-08-04,albon,toro_rosso,12,10,10,1.0,69,+1 Lap,0,rb,11.0,15.0,10.333333333333334,10.2,-0.09090909090909091,0.09090909090909091,1.2727272727272727,11
2019,13,Belgian Grand Prix,spa,2019-09-01,albon,red_bull,17,5,5,10.0,44,Finished,0,red_bull,9.333333333333334,16.0,5.333333333333333,10.2,0.3333333333333333,0.08333333333333333,1.3333333333333333,12
2019,14,Italian Grand Prix,monza,2019-09-08,albon,red_bull,8,6,6,8.0,53,Finished,0,red_bull,7.0,26.0,8.0,10.2,1.4615384615384615,0.07692307692307693,2.1538461538461537,13
2019,15,Singapore Grand Prix,marina_bay,2019-09-22,albon,red_bull,6,6,6,8.0,61,Finished,0,red_bull,7.0,34.0,7.833333333333333,10.2,1.5,0.07142857142857142,2.142857142857143,14
2019,16,Russian Grand Prix,sochi,2019-09-29,albon,red_bull,20,5,5,10.0,53,Finished,0,red_bull,5.666666666666667,42.0,8.0,10.2,1.2,0.06666666666666667,2.0,15
2019,17,Japanese Grand Prix,suzuka,2019-10-13,albon,red_bull,6,4,4,12.0,52,Finished,0,red_bull,5.666666666666667,52.0,5.333333333333333,10.2,1.0625,0.0625,2.8125,16
2019,18,Mexican Grand Prix,rodriguez,2019-10-27,albon,red_bull,5,5,5,10.0,71,Finished,0,red_bull,5.0,64.0,6.666666666666667,10.2,1.8235294117647058,0.058823529411764705,2.764705882352941,17
2019,19,United States Grand Prix,americas,2019-11-03,albon,red_bull,6,5,5,10.0,56,Finished,0,red_bull,4.666666666666667,74.0,7.0,10.2,1.7777777777777777,0.05555555555555555,2.611111111111111,18
2019,20,Brazilian Grand Prix,interlagos,2019-11-17,albon,red_bull,5,14,14,0.0,71,Finished,0,red_bull,4.666666666666667,84.0,6.833333333333333,10.2,1.5789473684210527,0.05263157894736842,2.526315789473684,19
2019,21,Abu Dhabi Grand Prix,yas_marina,2019-12-01,albon,red_bull,5,6,6,8.0,55,Finished,0,red_bull,8.0,84.0,5.666666666666667,10.2,0.85,0.05,1.95,20
2020,1,Austrian Grand Prix,red_bull_ring,2020-07-05,albon,red_bull,4,13,13,0.0,67,Electronics,0,red_bull,8.333333333333334,0.0,5.166666666666667,15.0,0.6190476190476191,0.047619047619047616,1.8095238095238095,21
2020,2,Styrian Grand Prix,red_bull_ring,2020-07-12,albon,red_bull,6,4,4,12.0,71,Finished,0,red_bull,11.0,0.0,9.333333333333334,14.0,0.9090909090909091,0.09090909090909091,1.3181818181818181,22
2020,3,Hungarian Grand Prix,hungaroring,2020-07-19,albon,red_bull,13,5,5,10.0,70,Finished,0,red_bull,7.666666666666667,12.0,8.0,10.0,0.8260869565217391,0.08695652173913043,1.3478260869565217,23
2020,4,British Grand Prix,silverstone,2020-08-02,albon,red_bull,12,8,8,4.0,52,Finished,0,red_bull,7.333333333333333,22.0,7.833333333333333,12.0,0.6666666666666666,0.08333333333333333,1.625,24
2020,5,70th Anniversary Grand Prix,silverstone,2020-08-09,albon,red_bull,9,5,5,10.0,52,Finished,0,red_bull,5.666666666666667,26.0,4.0,10.0,0.4,0.08,1.72,25
2020,6,Spanish Grand Prix,catalunya,2020-08-16,albon,red_bull,6,8,8,4.0,65,+1 Lap,0,red_bull,6.0,36.0,3.8333333333333335,11.0,0.23076923076923078,0.07692307692307693,1.8076923076923077,26
2020,7,Belgian Grand Prix,spa,2020-08-30,albon,red_bull,5,6,6,8.0,44,Finished,0,red_bull,7.0,40.0,4.333333333333333,5.0,0.0,0.07407407407407407,1.6666666666666667,27
2020,8,Italian Grand Prix,monza,2020-09-06,albon,red_bull,9,15,15,0.0,53,Finished,0,red_bull,6.333333333333333,48.0,4.166666666666667,6.0,-0.10714285714285714,0.07142857142857142,1.5714285714285714,28
2020,9,Tuscan Grand Prix,mugello,2020-09-13,albon,red_bull,4,3,3,15.0,59,Finished,1,red_bull,9.666666666666666,48.0,8.5,10.2,-0.034482758620689655,0.06896551724137931,1.3103448275862069,29
2020,10,Russian Grand Prix,sochi,2020-09-27,albon,red_bull,15,10,10,1.0,53,Finished,0,red_bull,8.0,63.0,10.5,5.0,0.5,0.06666666666666667,1.3,30
2020,11,Eifel Grand Prix,nurburgring,2020-10-11,albon,red_bull,5,17,R,0.0,23,Radiator,0,red_bull,9.333333333333334,64.0,11.0,10.2,0.22580645161290322,0.06451612903225806,1.4193548387096775,31
2020,12,Portuguese Grand Prix,portimao,2020-10-25,albon,red_bull,6,12,12,0.0,65,+1 Lap,0,red_bull,10.0,64.0,8.833333333333334,10.2,-0.25,0.09375,1.0,32
2020,13,Emilia Romagna Grand Prix,imola,2020-11-01,albon,red_bull,6,15,15,0.0,63,Finished,0,red_bull,13.0,64.0,7.666666666666667,10.2,-0.5151515151515151,0.09090909090909091,0.7878787878787878,33
2020,14,Turkish Grand Prix,istanbul,2020-11-15,albon,red_bull,4,7,7,6.0,58,Finished,0,red_bull,14.666666666666666,64.0,11.0,10.2,-0.4411764705882353,0.08823529411764706,0.5,34
2020,15,Bahrain Grand Prix,bahrain,2020-11-29,albon,red_bull,4,3,3,15.0,57,Finished,1,red_bull,11.333333333333334,70.0,10.0,9.0,-0.45714285714285713,0.08571428571428572,0.4,35
2020,16,Sakhir Grand Prix,bahrain,2020-12-06,albon,red_bull,12,6,6,8.0,87,Finished,0,red_bull,8.333333333333334,85.0,8.333333333333334,6.0,-0.4722222222222222,0.08333333333333333,0.4166666666666667,36
2020,17,Abu Dhabi Grand Prix,yas_marina,2020-12-13,albon,red_bull,5,4,4,12.0,55,Finished,0,red_bull,5.333333333333333,93.0,7.166666666666667,6.0,-0.10810810810810811,0.08108108108108109,0.5675675675675675,37
2022,1,Bahrain Grand Prix,bahrain,2022-03-20,albon,williams,14,13,13,0.0,57,Finished,0,williams,4.333333333333333,0.0,16.833333333333332,6.0,-0.18421052631578946,0.07894736842105263,0.5789473684210527,38
2022,2,Saudi Arabian Grand Prix,jeddah,2022-03-27,albon,williams,16,14,14,0.0,47,Collision damage,0,williams,7.666666666666667,0.0,15.666666666666666,10.2,-0.10256410256410256,0.07692307692307693,0.5897435897435898,39
2022,3,Australian Grand Prix,albert_park,2022-04-10,albon,williams,20,10,10,1.0,58,Finished,0,williams,10.333333333333334,0.0,15.833333333333334,14.0,0.0,0.1,0.625,40
2022,4,Emilia Romagna Grand Prix,imola,2022-04-24,albon,williams,18,11,11,0.0,62,+1 Lap,0,williams,12.333333333333334,1.0,14.5,15.0,0.14634146341463414,0.0975609756097561,0.8536585365853658,41
2022,5,Miami Grand Prix,miami,2022-05-08,albon,williams,18,9,9,2.0,57,Finished,0,williams,11.666666666666666,1.0,14.166666666666666,10.2,0.2619047619047619,0.09523809523809523,1.0,42
2022,6,Spanish Grand Prix,catalunya,2022-05-22,albon,williams,18,18,18,0.0,64,+2 Laps,0,williams,10.0,3.0,12.666666666666666,9.5,0.37209302325581395,0.09302325581395349,1.186046511627907,43
2022,7,Monaco Grand Prix,monaco,2022-05-29,albon,williams,16,18,R,0.0,48,Mechanical,0,williams,12.666666666666666,3.0,14.0,8.0,0.3181818181818182,0.09090909090909091,1.1590909090909092,44
2022,8,Azerbaijan Grand Prix,baku,2022-06-12,albon,williams,17,12,12,0.0,50,+1 Lap,0,williams,15.0,3.0,15.0,11.0,0.24444444444444444,0.1111111111111111,1.0888888888888888,45
2022,9,Canadian Grand Prix,villeneuve,2022-06-19,albon,williams,12,13,13,0.0,70,Finished,0,williams,16.0,3.0,15.666666666666666,19.0,0.30434782608695654,0.10869565217391304,1.173913043478261,46
2022,10,British Grand Prix,silverstone,2022-07-03,albon,williams,16,20,R,0.0,0,Collision,0,williams,14.333333333333334,3.0,14.833333333333334,8.333333333333334,0.3617021276595745,0.10638297872340426,1.127659574468085,47
2022,11,Austrian Grand Prix,red_bull_ring,2022-07-10,albon,williams,15,12,12,0.0,70,+1 Lap,0,williams,15.0,3.0,14.666666666666666,10.666666666666666,0.1875,0.125,1.0208333333333333,48
2022,12,French Grand Prix,ricard,2022-07-24,albon,williams,13,13,13,0.0,53,Finished,0,williams,15.0,3.0,15.333333333333334,15.0,0.32653061224489793,0.12244897959183673,1.0612244897959184,49
2022,13,Hungarian Grand Prix,hungaroring,2022-07-31,albon,williams,17,17,17,0.0,69,+1 Lap,0,williams,15.0,3.0,15.5,7.5,0.4,0.12,1.04,50
2022,14,Belgian Grand Prix,spa,2022-08-28,albon,williams,6,10,10,1.0,44,Finished,0,williams,14.0,3.0,16.0,5.5,0.4117647058823529,0.11764705882352941,1.0196078431372548,51
2022,15,Dutch Grand Prix,zandvoort,2022-09-04,albon,williams,15,12,12,0.0,72,Finished,0,williams,13.333333333333334,4.0,15.5,10.2,0.5576923076923077,0.11538461538461539,0.9230769230769231,52
2022,17,Singapore Grand Prix,marina_bay,2022-10-02,albon,williams,18,17,R,0.0,25,Collision damage,0,williams,13.0,4.0,13.666666666666666,6.0,0.660377358490566,0.11320754716981132,0.9622641509433962,53
2022,18,Japanese Grand Prix,suzuka,2022-10-09,albon,williams,16,20,R,0.0,0,Hydraulics,0,williams,13.0,4.0,15.0,4.0,0.6851851851851852,0.12962962962962962,0.9629629629629629,54
2022,19,United States Grand Prix,americas,2022-10-23,albon,williams,8,13,13,0.0,56,Finished,0,williams,16.333333333333332,4.0,14.833333333333334,5.0,0.4727272727272727,0.14545454545454545,0.8727272727272727,55
2022,20,Mexico City Grand Prix,rodriguez,2022-10-30,albon,williams,17,12,12,0.0,70,+1 Lap,0,williams,16.666666666666668,4.0,15.833333333333334,5.0,0.5357142857142857,0.14285714285714285,0.7678571428571429,56
2022,21,São Paulo Grand Prix,interlagos,2022-11-13,albon,williams,19,15,15,0.0,71,Finished,0,williams,15.0,4.0,14.833333333333334,14.0,0.631578947368421,0.14035087719298245,0.8421052631578947,57
2022,22,Abu Dhabi Grand Prix,yas_marina,2022-11-20,albon,williams,19,13,13,0.0,57,+1 Lap,0,williams,13.333333333333334,4.0,15.166666666666666,5.0,0.6379310344827587,0.13793103448275862,0.896551724137931,58
2023,1,Bahrain Grand Prix,bahrain,2023-03-05,albon,williams,15,10,10,1.0,57,Finished,0,williams,13.333333333333334,0.0,15.5,7.75,0.7288135593220338,0.13559322033898305,0.9830508474576272,59
2023,2,Saudi Arabian Grand Prix,jeddah,2023-03-19,albon,williams,17,19,R,0.0,27,Retired,0,williams,12.666666666666666,1.0,14.166666666666666,14.0,0.75,0.13333333333333333,1.05,60
2023,3,Australian Grand Prix,albert_park,2023-04-02,albon,williams,8,19,R,0.0,6,Retired,0,williams,14.0,1.0,14.833333333333334,12.0,0.6885245901639344,0.14754098360655737,1.0,61
2023,4,Azerbaijan Grand Prix,baku,2023-04-30,albon,williams,12,12,12,0.0,51,Finished,0,williams,16.0,1.0,15.333333333333334,11.5,0.6290322580645161,0.16129032258064516,0.8064516129032258,62
2023,5,Miami Grand Prix,miami,2023-05-07,albon,williams,11,14,14,0.0,57,Finished,0,williams,16.666666666666668,1.0,16.333333333333332,9.0,0.6825396825396826,0.15873015873015872,0.7936507936507936,63
2023,6,Monaco Grand Prix,monaco,2023-05-28,albon,williams,13,14,14,0.0,77,Lapped,0,williams,15.0,1.0,16.166666666666668,13.0,0.765625,0.15625,0.734375,64
2023,7,Spanish Grand Prix,catalunya,2023-06-04,albon,williams,18,16,16,0.0,65,Lapped,0,williams,13.333333333333334,1.0,15.666666666666666,12.333333333333334,0.8153846153846154,0.15384615384615385,0.7076923076923077,65
2023,8,Canadian Grand Prix,villeneuve,2023-06-18,albon,williams,9,7,7,6.0,70,Finished,0,williams,14.666666666666666,1.0,17.0,16.0,0.8636363636363636,0.15151515151515152,0.7272727272727273,66
2023,9,Austrian Grand Prix,red_bull_ring,2023-07-02,albon,williams,10,11,11,0.0,71,Finished,0,williams,12.333333333333334,7.0,15.833333333333334,11.0,1.044776119402985,0.14925373134328357,0.746268656716418,67
2023,10,British Grand Prix,silverstone,2023-07-09,albon,williams,8,8,8,4.0,52,Finished,0,williams,11.333333333333334,7.0,14.5,11.25,1.0588235294117647,0.14705882352941177,0.7205882352941176,68
2023,11,Hungarian Grand Prix,hungaroring,2023-07-23,albon,williams,16,11,11,0.0,69,Lapped,0,williams,8.666666666666666,11.0,11.666666666666666,10.666666666666666,1.0869565217391304,0.14492753623188406,0.7101449275362319,69
2023,12,Belgian Grand Prix,spa,2023-07-30,albon,williams,15,14,14,0.0,44,Finished,0,williams,10.0,11.0,12.0,7.0,1.1714285714285715,0.14285714285714285,0.7714285714285715,70
2023,13,Dutch Grand Prix,zandvoort,2023-08-27,albon,williams,4,8,8,4.0,72,Finished,0,williams,11.0,11.0,13.166666666666666,12.0,1.1971830985915493,0.14084507042253522,0.7746478873239436,71
2023,14,Italian Grand Prix,monza,2023-09-03,albon,williams,6,7,7,6.0,51,Finished,0,williams,11.0,15.0,14.666666666666666,10.5,1.3472222222222223,0.1388888888888889,0.7083333333333334,72
2023,15,Singapore Grand Prix,marina_bay,2023-09-17,albon,williams,14,11,11,0.0,62,Finished,0,williams,9.666666666666666,21.0,13.166666666666666,11.5,1.4109589041095891,0.136986301369863,0.684931506849315,73
2023,16,Japanese Grand Prix,suzuka,2023-09-24,albon,williams,13,16,R,0.0,26,Retired,0,williams,8.666666666666666,21.0,12.166666666666666,12.0,1.4324324324324325,0.13513513513513514,0.7162162162162162,74
2023,17,Qatar Grand Prix,losail,2023-10-08,albon,williams,13,13,13,0.0,57,Finished,0,williams,11.333333333333334,21.0,13.0,10.2,1.4266666666666667,0.14666666666666667,0.6666666666666666,75
2023,18,United States Grand Prix,americas,2023-10-22,albon,williams,15,9,9,2.0,56,Finished,0,williams,13.333333333333334,21.0,14.833333333333334,9.0,1.4736842105263157,0.14473684210526316,0.6578947368421053,76
2023,19,Mexico City Grand Prix,rodriguez,2023-10-29,albon,williams,14,9,9,2.0,71,Finished,0,williams,12.666666666666666,23.0,13.833333333333334,8.5,1.4675324675324675,0.14285714285714285,0.7272727272727273,77
2023,20,São Paulo Grand Prix,interlagos,2023-11-05,albon,williams,13,19,R,0.0,0,Retired,0,williams,10.333333333333334,25.0,12.5,14.5,1.5384615384615385,0.14102564102564102,0.782051282051282,78
2023,21,Las Vegas Grand Prix,vegas,2023-11-19,albon,williams,5,12,12,0.0,50,Finished,0,williams,12.333333333333334,25.0,12.333333333333334,10.2,1.4177215189873418,0.1518987341772152,0.6962025316455697,79
2023,22,Abu Dhabi Grand Prix,yas_marina,2023-11-26,albon,williams,14,14,14,0.0,58,Finished,0,williams,13.333333333333334,25.0,13.833333333333334,7.666666666666667,1.45,0.15,0.6,80
2024,1,Bahrain Grand Prix,bahrain,2024-03-02,albon,williams,13,15,15,0.0,56,Lapped,0,williams,15.0,0.0,14.666666666666666,8.2,1.4567901234567902,0.14814814814814814,0.5925925925925926,81
2024,2,Saudi Arabian Grand Prix,jeddah,2024-03-09,albon,williams,12,11,11,0.0,50,Finished,0,williams,13.666666666666666,0.0,15.5,16.5,1.5,0.14634146341463414,0.5609756097560976,82
2024,3,Australian Grand Prix,albert_park,2024-03-24,albon,williams,12,11,11,0.0,57,Lapped,0,williams,13.333333333333334,0.0,15.0,14.333333333333334,1.5180722891566265,0.14457831325301204,0.5662650602409639,83
2024,4,Japanese Grand Prix,suzuka,2024-04-07,albon,williams,14,20,R,0.0,0,Retired,0,williams,12.333333333333334,0.0,13.666666666666666,13.333333333333334,1.5180722891566265,0.14285714285714285,0.5714285714285714,84
2024,5,Chinese Grand Prix,shanghai,2024-04-21,albon,williams,14,12,12,0.0,56,Finished,0,williams,14.0,0.0,14.0,10.0,1.4642857142857142,0.15294117647058825,0.49411764705882355,85
2024,6,Miami Grand Prix,miami,2024-05-05,albon,williams,14,18,18,0.0,57,Finished,0,williams,14.333333333333334,0.0,14.666666666666666,11.5,1.5058823529411764,0.1511627906976744,0.5116279069767442,86
2024,7,Emilia Romagna Grand Prix,imola,2024-05-19,albon,williams,14,20,R,0.0,51,Retired,0,williams,16.666666666666668,0.0,17.333333333333332,13.0,1.5116279069767442,0.14942528735632185,0.45977011494252873,87
2024,8,Monaco Grand Prix,monaco,2024-05-26,albon,williams,9,9,9,2.0,77,Lapped,0,williams,16.666666666666668,0.0,17.333333333333332,13.333333333333334,1.4597701149425288,0.1590909090909091,0.38636363636363635,88
2024,9,Canadian Grand Prix,villeneuve,2024-06-09,albon,williams,10,17,R,0.0,52,Retired,0,williams,15.666666666666666,2.0,16.5,13.0,1.5113636363636365,0.15730337078651685,0.38202247191011235,89
2024,10,Spanish Grand Prix,catalunya,2024-06-23,albon,williams,20,18,18,0.0,65,Lapped,0,williams,15.333333333333334,2.0,16.333333333333332,13.25,1.5280898876404494,0.16666666666666666,0.3,90
2024,11,Austrian Grand Prix,red_bull_ring,2024-06-30,albon,williams,16,15,15,0.0,70,Lapped,0,williams,14.666666666666666,2.0,16.5,11.0,1.5333333333333334,0.16483516483516483,0.31868131868131866,91
2024,12,British Grand Prix,silverstone,2024-07-07,albon,williams,9,9,9,2.0,52,Finished,0,williams,16.666666666666668,2.0,18.166666666666668,10.6,1.5604395604395604,0.16304347826086957,0.32608695652173914,92
2024,13,Hungarian Grand Prix,hungaroring,2024-07-21,albon,williams,13,14,14,0.0,69,Lapped,0,williams,14.0,4.0,15.333333333333334,10.75,1.565217391304348,0.16129032258064516,0.3225806451612903,93
2024,14,Belgian Grand Prix,spa,2024-07-28,albon,williams,10,12,12,0.0,44,Finished,0,williams,12.666666666666666,4.0,14.166666666666666,8.75,1.5806451612903225,0.1595744680851064,0.30851063829787234,94
2024,15,Dutch Grand Prix,zandvoort,2024-08-25,albon,williams,19,14,14,0.0,71,Lapped,0,williams,11.666666666666666,4.0,13.333333333333334,10.0,1.6170212765957446,0.15789473684210525,0.28421052631578947,95
2024,16,Italian Grand Prix,monza,2024-09-01,albon,williams,9,9,9,2.0,53,Finished,0,williams,13.333333333333334,4.0,15.0,9.333333333333334,1.6210526315789473,0.15625,0.3333333333333333,96
2024,17,Azerbaijan Grand Prix,baku,2024-09-15,albon,williams,9,7,7,6.0,51,Finished,0,williams,11.666666666666666,6.0,13.333333333333334,11.666666666666666,1.6354166666666667,0.15463917525773196,0.32989690721649484,97
2024,18,Singapore Grand Prix,marina_bay,2024-09-22,albon,williams,11,20,R,0.0,15,Retired,0,williams,10.0,12.0,11.0,11.333333333333334,1.6288659793814433,0.15306122448979592,0.3469387755102041,98
2024,19,United States Grand Prix,americas,2024-10-20,albon,williams,14,16,16,0.0,55,Lapped,0,williams,12.0,12.0,11.166666666666666,9.0,1.5204081632653061,0.16161616161616163,0.25252525252525254,99
2024,20,Mexico City Grand Prix,rodriguez,2024-10-27,albon,williams,9,19,R,0.0,0,Retired,0,williams,14.333333333333334,12.0,12.0,8.666666666666666,1.4444444444444444,0.16,0.23,100
2024,22,Las Vegas Grand Prix,vegas,2024-11-23,albon,williams,17,19,R,0.0,25,Retired,0,williams,18.333333333333332,12.0,15.166666666666666,12.0,1.36,0.16831683168316833,0.12871287128712872,101
2024,23,Qatar Grand Prix,losail,2024-12-01,albon,williams,16,15,15,0.0,56,Lapped,0,williams,18.0,12.0,16.333333333333332,13.0,1.297029702970297,0.17647058823529413,0.10784313725490197,102
2024,24,Abu Dhabi Grand Prix,yas_marina,2024-12-08,albon,williams,18,11,11,0.0,57,Lapped,0,williams,17.666666666666668,12.0,16.833333333333332,9.25,1.3235294117647058,0.17475728155339806,0.11650485436893204,103
2025,1,Australian Grand Prix,albert_park,2025-03-16,albon,williams,6,5,5,10.0,57,Finished,0,williams,15.0,0.0,16.166666666666668,13.5,1.3883495145631068,0.17307692307692307,0.18269230769230768,104
2025,2,Chinese Grand Prix,shanghai,2025-03-23,albon,williams,10,7,7,6.0,56,Finished,0,williams,10.333333333333334,10.0,14.5,11.0,1.5,0.17142857142857143,0.19047619047619047,105
2025,3,Japanese Grand Prix,suzuka,2025-04-06,albon,williams,9,9,9,2.0,53,Finished,0,williams,7.666666666666667,16.0,11.666666666666666,15.0,1.5142857142857142,0.16981132075471697,0.2169811320754717,106
2025,4,Bahrain Grand Prix,bahrain,2025-04-13,albon,williams,15,12,12,0.0,57,Finished,0,williams,7.0,18.0,10.5,9.333333333333334,1.5471698113207548,0.16822429906542055,0.21495327102803738,107
2025,5,Saudi Arabian Grand Prix,jeddah,2025-04-20,albon,williams,11,9,9,2.0,50,Finished,0,williams,9.333333333333334,18.0,11.833333333333334,14.666666666666666,1.5981308411214954,0.16666666666666666,0.24074074074074073,108
2025,6,Miami Grand Prix,miami,2025-05-04,albon,williams,7,5,5,10.0,57,Finished,0,williams,10.0,20.0,11.833333333333334,13.666666666666666,1.5740740740740742,0.1651376146788991,0.25688073394495414,109
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,albon,williams,7,5,5,10.0,63,Finished,0,williams,8.666666666666666,30.0,10.333333333333334,15.333333333333334,1.5963302752293578,0.16363636363636364,0.2727272727272727,110
2025,8,Monaco Grand Prix,monaco,2025-05-25,albon,williams,10,9,9,2.0,76,Lapped,0,williams,6.333333333333333,40.0,7.333333333333333,12.25,1.6090909090909091,0.16216216216216217,0.2882882882882883,111
2025,9,Spanish Grand Prix,catalunya,2025-06-01,albon,williams,11,19,R,0.0,27,Retired,0,williams,6.333333333333333,42.0,7.666666666666667,14.2,1.6036036036036037,0.16071428571428573,0.29464285714285715,112
2025,10,Canadian Grand Prix,villeneuve,2025-06-15,albon,williams,9,20,R,0.0,46,Retired,0,williams,11.0,42.0,10.833333333333334,14.0,1.5446428571428572,0.168141592920354,0.22123893805309736,113
2025,11,Austrian Grand Prix,red_bull_ring,2025-06-29,albon,williams,12,17,R,0.0,15,Retired,0,williams,16.0,42.0,13.666666666666666,11.666666666666666,1.4424778761061947,0.17543859649122806,0.12280701754385964,114
2025,12,British Grand Prix,silverstone,2025-07-06,albon,williams,13,8,8,4.0,52,Finished,0,williams,18.666666666666668,42.0,16.166666666666668,10.333333333333334,1.4424778761061947,0.1826086956521739,0.0782608695652174,115
2025,13,Belgian Grand Prix,spa,2025-07-27,albon,williams,5,6,6,8.0,44,Finished,0,williams,15.0,46.0,14.0,9.4,1.4649122807017543,0.1810344827586207,0.1206896551724138,116
2025,14,Hungarian Grand Prix,hungaroring,2025-08-03,albon,williams,19,15,15,0.0,69,Lapped,0,williams,10.333333333333334,54.0,13.0,11.4,1.5565217391304347,0.1794871794871795,0.1111111111111111,117
2025,15,Dutch Grand Prix,zandvoort,2025-08-31,albon,williams,15,5,5,10.0,72,Finished,0,williams,9.666666666666666,54.0,12.166666666666666,11.333333333333334,1.5344827586206897,0.17796610169491525,0.1440677966101695,118
2025,16,Italian Grand Prix,monza,2025-09-07,albon,williams,14,7,7,6.0,53,Finished,0,williams,8.666666666666666,64.0,11.833333333333334,9.25,1.5897435897435896,0.17647058823529413,0.226890756302521,119
2025,17,Azerbaijan Grand Prix,baku,2025-09-21,albon,williams,19,13,13,0.0,51,Finished,0,williams,9.0,70.0,10.833333333333334,10.5,1.6101694915254237,0.175,0.2833333333333333,120
2025,18,Singapore Grand Prix,marina_bay,2025-10-05,albon,williams,20,14,14,0.0,61,Lapped,0,williams,8.333333333333334,70.0,8.666666666666666,13.5,1.5126050420168067,0.17355371900826447,0.3305785123966942,121
2025,19,United States Grand Prix,americas,2025-10-19,albon,williams,18,14,14,0.0,56,Finished,0,williams,11.333333333333334,70.0,9.666666666666666,10.75,1.4666666666666666,0.1721311475409836,0.3770491803278688,122
2025,20,Mexico City Grand Prix,rodriguez,2025-10-26,albon,williams,17,12,12,0.0,70,Lapped,0,williams,13.666666666666666,70.0,12.333333333333334,11.25,1.5041322314049588,0.17073170731707318,0.4065040650406504,123
2025,21,São Paulo Grand Prix,interlagos,2025-11-09,albon,williams,12,11,11,0.0,71,Finished,0,williams,13.333333333333334,70.0,14.5,16.0,1.5327868852459017,0.1693548387096774,0.4435483870967742,124
2025,22,Las Vegas Grand Prix,vegas,2025-11-23,albon,williams,16,16,R,0.0,35,Retired,0,williams,12.333333333333334,70.0,14.5,15.5,1.5365853658536586,0.168,0.448,125
2025,23,Qatar Grand Prix,losail,2025-11-30,albon,williams,14,11,11,0.0,57,Finished,0,williams,13.0,70.0,12.333333333333334,14.0,1.435483870967742,0.1746031746031746,0.4444444444444444,126
2025,24,Abu Dhabi Grand Prix,yas_marina,2025-12-07,albon,williams,17,16,16,0.0,58,Finished,0,williams,12.666666666666666,70.0,9.833333333333334,9.6,1.36,0.1732283464566929,0.4645669291338583,127
2010,1,Bahrain Grand Prix,bahrain,2010-03-14,alguersuari,toro_rosso,18,13,13,0.0,49,Finished,0,rb,11.333333333333334,0.0,11.5,10.2,0.15447154471544716,0.16666666666666666,-0.02631578947368421,0
2010,2,Australian Grand Prix,albert_park,2010-03-28,alguersuari,toro_rosso,17,11,11,0.0,58,Finished,0,rb,11.333333333333334,0.0,11.5,10.2,3.0,0.0,5.0,1
2010,3,Malaysian Grand Prix,sepang,2010-04-04,alguersuari,toro_rosso,14,9,9,2.0,56,Finished,0,rb,11.333333333333334,0.0,11.5,10.2,6.5,0.0,5.5,2
